,0,1
11475800,1.1344611012089116,0.19635841400635057
11475560,1.094985259097803,0.16989068692044973
11478500,1.3153410782504213,0.18806547796877807
11472200,1.0265598794860633,0.35828061235584485
00000000,1.419594494724304,0.5248489496960098
