datetime,11475800,11475560,11478500,11472200,00000000
1950-10-04,,,0.10640608960582851,,
1950-10-05,,,0.20855593562742386,,
1950-10-06,,,0.34475573032288437,,
1950-10-07,,,0.21281217921165702,,
1950-10-08,,,0.16173725620085933,,
1950-10-09,,,0.13619979469546048,,
1950-10-10,,,0.11066233319006165,,
1950-10-11,,,0.09789360243736223,,
1950-10-12,,,0.0851248716846628,,
1950-10-13,,,0.07661238451619652,,
1950-10-14,,,0.07235614093196338,,
1950-10-15,,,0.06809989734773024,,
1950-10-16,,,0.06809989734773024,,
1950-10-17,,,0.08938111526889594,,
1950-10-18,,,0.14471228186392676,,
1950-10-19,,,0.13619979469546048,,
1950-10-20,,,0.13194355111122735,,
1950-10-21,,,0.11917482035852793,,
1950-10-22,,,0.11066233319006165,,
1950-10-23,,,0.09789360243736223,,
1950-10-24,,,0.09363735885312909,,
1950-10-25,,,0.20855593562742386,,
1950-10-26,,,2.1281217921165703,,
1950-10-27,,,11.789794728325798,,
1950-10-28,,,58.736161462417336,,
1950-10-29,,,61.715531971380535,,
1950-10-30,,,39.15744097494489,,
1950-10-31,,,13.024105367753409,,
1950-11-01,,,10.385234345528863,,
1950-11-02,,,7.363301400723333,,
1950-11-03,,,5.533116659503082,,
1950-11-04,,,4.5116181992871285,,
1950-11-05,,,3.788056789967495,,
1950-11-06,,,3.192182688174855,,
1950-11-07,,,2.7239958939092097,,
1950-11-08,,,2.3409339713282273,,
1950-11-09,,,2.085559356274239,,
1950-11-10,,,1.8727471770625816,,
1950-11-11,,,1.7024974336932561,,
1950-11-12,,,1.574810126166262,,
1950-11-13,,,1.4471228186392677,,
1950-11-14,,,1.574810126166262,,
1950-11-15,,,2.979370508963198,,
1950-11-16,,,30.006517268843638,,
1950-11-17,,,12.470793701803101,,
1950-11-18,,,12.76873075269942,,
1950-11-19,,,8.938111526889594,,
1950-11-20,,,8.171987681727629,,
1950-11-21,,,8.725299347677938,,
1950-11-22,,,6.128990761295722,,
1950-11-23,,,4.894680121868111,,
1950-11-24,,,4.1115313023692135,,
1950-11-25,,,3.5667321235873715,,
1950-11-26,,,3.2006951753433217,,
1950-11-27,,,5.618241531187746,,
1950-11-28,,,4.1115313023692135,,
1950-11-29,,,3.515657200576574,,
1950-11-30,,,4.469055763444797,,
1950-12-01,,,5.447991787818419,,
1950-12-02,,,7.916613066673641,,
1950-12-03,,,42.5624358423314,,
1950-12-04,,,29.282955859524005,,
1950-12-05,,,13.790229212915374,,
1950-12-06,,,14.55635305807734,,
1950-12-07,,,17.450598695355875,,
1950-12-08,,,18.046472797148514,,
1950-12-09,,,15.875788569189613,,
1950-12-10,,,10.810858703952176,,
1950-12-11,,,14.21585357133869,,
1950-12-12,,,10.129859730474873,,
1950-12-13,,,8.725299347677938,,
1950-12-14,,,32.219763932644874,,
1950-12-15,,,25.49489906955651,,
1950-12-16,,,13.875354084600037,,
1950-12-17,,,9.661672936209229,,
1950-12-18,,,7.27817652903867,,
1950-12-19,,,6.0013034537687275,,
1950-12-20,,,5.1500547369221,,
1950-12-21,,,4.341368455917803,,
1950-12-22,,,3.796569277135961,,
1950-12-23,,,3.4135073545549783,,
1950-12-24,,,3.1070578164901925,,
1950-12-25,,,2.87296441935737,,
1950-12-26,,,2.6814334580668784,,
1950-12-27,,,2.4686212788552213,,
1950-12-28,,,2.3920088943390247,,
1950-12-29,,,2.4090338686759574,,
1950-12-30,,,2.766558329751541,,
1950-12-31,,,2.766558329751541,,
1951-01-01,,,2.3920088943390247,,
1951-01-02,,,3.6178070465981693,,
1951-01-03,,,5.958741017926396,,
1951-01-04,,,8.427362296781618,,
1951-01-05,,,6.6823024272460305,,
1951-01-06,,,4.85211768602578,,
1951-01-07,,,4.081737597279582,,
1951-01-08,,,3.7454943541251633,,
1951-01-09,,,4.3839308917601345,,
1951-01-10,,,12.72616831685709,,
1951-01-11,,,12.42823126596077,,
1951-01-12,,,8.980673962731926,,
1951-01-13,,,6.6823024272460305,,
1951-01-14,,,7.703800887461984,,
1951-01-15,,,13.279479982807398,,
1951-01-16,,,10.555484088898188,,
1951-01-17,,,32.00695175343321,,
1951-01-18,,,32.00695175343321,,
1951-01-19,,,16.854724593563237,,
1951-01-20,,,11.747232292483467,,
1951-01-21,,,55.756790953454136,,
1951-01-22,,,42.34962366311974,,
1951-01-23,,,24.090338686759573,,
1951-01-24,,,15.4501642107663,,
1951-01-25,,,11.662107420798804,,
1951-01-26,,,9.065798834416588,,
1951-01-27,,,7.448426272407995,,
1951-01-28,,,6.299240504665048,,
1951-01-29,,,5.447991787818419,,
1951-01-30,,,4.5116181992871285,,
1951-01-31,,,4.043431405021483,,
1951-02-01,,,3.490119739071175,,
1951-02-02,,,5.107492301079768,,
1951-02-03,,,11.747232292483467,,
1951-02-04,,,54.05429351976088,,
1951-02-05,,,32.560263419383524,,
1951-02-06,,,15.960913440874275,,
1951-02-07,,,12.300543958433776,,
1951-02-08,,,9.831922679578554,,
1951-02-09,,,7.490988708250327,,
1951-02-10,,,8.512487168466281,,
1951-02-11,,,18.046472797148514,,
1951-02-12,,,14.173291135496358,,
1951-02-13,,,9.619110500366897,,
1951-02-14,,,7.363301400723333,,
1951-02-15,,,5.916178582084065,,
1951-02-16,,,4.894680121868111,,
1951-02-17,,,4.341368455917803,,
1951-02-18,,,4.05194389218995,,
1951-02-19,,,3.490119739071175,,
1951-02-20,,,3.464582277565776,,
1951-02-21,,,3.6178070465981693,,
1951-02-22,,,3.1751577138379226,,
1951-02-23,,,2.87296441935737,,
